PERIOD_START_TIME,PLMN name,RNC name,RRC Connection setup SR,Call Setup Success Rate CS -Speech,HSDPA Accessibility,HSUPA Accessibility,CSSR for PS,Soft Handover Success Rate CS and PS,IRAT HO Success Rate CS,3G Traffic CS - Speech,PS HSUPA Volume,PS HSDPA Volume,AVG Nbr of HSDPA Users,AVG Nbr of HSUPA Users,CS drop rate,PS Global RAB Drop Rate,PS HSDPA RAB Drop Rate,PS HSUPA RAB Drop Rate,PS HSDPA Throughput,PS HSUPA Throughput,PS R99 Setup SR User,PS R99 Drop Rate User,PS R99 DL Data Volume,PS R99 UL Data Volume,Packet Loss,RRC Drop rate
2/19/2018 1:00,PLMN,N114,99.9093,99.6709,99.779,99.7965,99.0793,99.9537,88.8889,344.1915,0,0,4167.4,5002.9,5.6799,6.8508,0.5866,0.5248,,0,100,2.6871,0.033,0.0095,,2.56
2/19/2018 1:00,PLMN,N115,100,99.7562,99.9053,99.9159,99.5661,99.973,98.5816,581.3646,46.8365,290.9451,1190.1,1449.3,2.9543,1.7352,0.456,0.4218,4969.1505,119.0675,100,3.5769,0.0536,0.0226,0.6848,0.81
2/19/2018 1:00,PLMN,N116,100,99.7047,99.7609,99.8037,99.1947,99.8964,96.2687,199.3159,86.0788,596.2665,2460.7,2949.6,0.9273,0.8551,0.3849,0.3636,4649.6187,285.9312,100,3.6134,0.0702,0.0281,0.3839,0.4
2/19/2018 1:00,PLMN,N117,99.9955,99.8278,99.8937,99.9116,99.421,99.9833,89.4737,261.3708,84.7303,510.1577,1670.6,2044.9,0.7143,0.8272,0.295,0.2799,4768.6505,240.6116,100,2.4557,0.0519,0.019,0.064,0.34
2/19/2018 1:00,PLMN,N118,99.9751,99.8927,99.5379,99.1687,99.5459,99.9391,98.5507,341.1012,128.1789,857.4604,3536.4,4234.9,0.5901,0.8761,0.4386,0.3887,4284.0916,278.2478,100,2.0956,0.0822,0.038,0.3756,0.33
2/19/2018 1:00,PLMN,N119,100,99.8202,99.8885,99.9102,99.3909,99.9774,99.435,367.9313,123.6443,861.5589,4017.9,4793.6,0.4413,0.6725,0.3335,0.3163,4631.1533,357.4722,100,1.9457,0.1112,0.0373,3.4036,0.28
2/19/2018 1:00,PLMN,N120,99.6551,99.6526,99.8473,99.855,99.1033,99.9478,100,400.6319,0,0,3067.1,3725.3,6.4615,5.2433,0.53,0.4622,,0,100,3.215,0.0749,0.0273,,2.42
2/19/2018 1:00,PLMN,N121,100,99.8012,99.8978,99.9134,99.4433,99.9758,97.1014,433.7656,84.7002,582.4585,1447.2,1741.8,0.4951,0.7648,0.3167,0.3126,5032.1123,212.7139,100,5.1228,0.0389,0.018,0.3596,0.31
2/19/2018 1:00,PLMN,N122,99.9988,99.826,99.8919,99.9088,99.2572,99.9771,100,447.8486,76.0291,519.1956,1798.7,2214.2,0.715,0.527,0.3982,0.3696,4784.0659,211.8938,100,3.3382,0.0498,0.0182,0.1649,0.44
2/19/2018 1:00,PLMN,N123,99.8987,99.6728,99.8366,99.8687,99.1385,99.953,98.7342,281.2668,108.4631,767.1251,3749.5,4499.6,1.1379,0.7034,0.4062,0.3779,4637.5444,332.2069,100,3.4023,0.0736,0.0308,2.9455,0.36
2/19/2018 1:00,PLMN,N124,99.6302,99.6489,99.6823,99.6327,99.0859,99.8694,100,455.0335,176.6539,1081.089,4085.4,4877.2,0.833,1.3028,0.4032,0.3919,4322.6895,351.9656,100,1.5451,0.3154,0.2882,1.3827,0.5
2/19/2018 1:00,PLMN,N357,100,100,99.7984,99.8214,99.1539,99.8046,85.7143,2.7525,3.7922,34.6784,2169.2,2404.5,0,6.5574,0.3452,0.3578,7667.0663,222.5733,,0.2242,0.0141,0.0086,,1.87
2/19/2018 1:00,PLMN,N403,100,99.6782,99.9047,99.9152,99.4265,99.9746,100,155.2205,109.9692,895.7747,4098.9,4840,0.2126,1.2187,0.2316,0.2455,4721.1803,321.0033,100,2.4925,0.0814,0.0405,0.9083,0.49
2/19/2018 1:00,PLMN,N406,99.9788,99.8088,99.7976,99.828,99.2569,99.9756,98.5304,180.1815,124.0112,888.48,5438.6,6067.8,0.8063,2.3719,0.3717,0.3611,5506.5678,374.1856,,3.7463,0.0507,0.0225,5.9828,0.74
2/19/2018 1:00,PLMN,N407,100,99.855,99.8103,99.8344,99.0572,99.9757,99.5575,592.5106,212.0974,1582.5693,5055.3,5898.2,0.4473,1.7655,0.4533,0.4735,4423.4777,344.9376,100,2.7374,0.1257,0.0636,4.6949,0.74
2/19/2018 1:00,PLMN,N408,99.9994,99.8975,99.8602,99.8767,99.1851,99.976,98.9529,980.2775,172.0839,1326.7283,3679,4396.4,0.2505,1.1705,0.3533,0.3686,4828.991,286.5041,100,2.8299,0.1206,0.068,1.1128,0.37
2/19/2018 1:00,PLMN,N601,99.9885,99.4255,99.8502,99.8679,99.1369,99.7673,99.308,58.3389,96.9349,745.3177,3792.3,4241,0.7553,2.2621,0.323,0.3271,5723.0269,329.8749,100,3.2648,0.1754,0.0203,2.5974,0.69
2/19/2018 1:00,PLMN,N602,100,99.9299,99.8799,99.8945,99.1478,99.981,100,240.5308,179.3169,1510.4813,3907.1,4637.7,0.3296,1.2396,0.2455,0.2609,4889.9928,307.6652,100,2.5457,0.1079,0.0594,1.5238,0.37
2/19/2018 1:00,PLMN,N604,99.635,100,99.3365,99.358,97.1831,99.8858,,0.9769,0,0,3548.1,3788,0,2.9915,0.955,1.0415,,0,,5.7143,0.0009,0.0003,,1.92
2/19/2018 2:00,PLMN,N103,100,99.9302,99.9441,99.9519,99.6556,99.9878,95.6522,316.9697,58.8528,359.7331,857.9,1043.2,0.3272,0.4417,0.2806,0.2769,5132.1838,137.3915,100,2.2965,0.0655,0.0134,0.0345,0.25
2/19/2018 2:00,PLMN,N104,100,99.7471,99.8862,99.9006,99.0623,99.9745,99.6855,94.6935,70.2236,505.8762,3609.2,4223.2,0.5306,0.5619,0.2977,0.2764,5234.2854,377.7376,100,2.5826,0.0293,0.0108,0.3935,0.23
2/19/2018 2:00,PLMN,N105,100,99.9112,99.9026,99.918,99.1992,99.9665,97.6744,113.2149,69.8226,486.9606,2324.3,2719.7,0.252,0.8738,0.3555,0.3412,5016.7663,251.9476,100,2.8169,0.0199,0.009,0.1868,0.26
2/19/2018 2:00,PLMN,N107,100,99.543,99.9173,99.9282,99.6111,99.9729,100,196.8065,57.0652,309.4472,1004.7,1225.9,0.4065,0.7849,0.3143,0.3064,4802.275,171.1342,100,2.572,0.0455,0.0122,0.0492,0.28
2/19/2018 2:00,PLMN,N108,100,99.8152,99.8967,99.9157,99.5221,99.9713,98.9583,213.5637,92.629,632.8289,2707.5,3263.2,0.3502,0.9166,0.3107,0.288,4997.4348,311.3096,100,2.6738,0.0666,0.0222,0.7021,0.33
2/19/2018 2:00,PLMN,N109,100,99.8444,99.8928,99.9037,99.4129,99.9693,100,113.815,90.5455,677.0988,3519.1,4162.5,0.3202,0.9896,0.2278,0.2399,4988.3103,318.0339,100,1.871,0.0487,0.0215,0.7032,0.29
2/19/2018 2:00,PLMN,N110,100,99.6098,99.8631,99.8598,99.4814,99.9811,89.1304,165.852,79.979,496.1595,2077.1,2490.7,0.3281,0.9139,0.3141,0.297,5330.5204,288.1147,100,1.31,0.2077,0.2191,0.2056,0.31
2/19/2018 2:00,PLMN,N112,100,100,99.9072,99.9185,99.5785,99.97,81.8182,95.6124,71.8472,417.0347,2602.3,3165.3,0.7242,0.6656,0.2464,0.2399,4677.7867,309.5053,100,1.0635,0.0325,0.0191,1.026,0.31
2/19/2018 2:00,PLMN,N114,100,99.6384,99.8708,99.8952,99.3762,99.9768,100,159.217,76.1995,473.5777,3242.7,3881.5,0.4817,0.7492,0.3756,0.3497,4605.8241,278.1035,100,2.7473,0.0312,0.0099,0.2944,0.31
2/19/2018 2:00,PLMN,N115,100,99.8715,99.9461,99.9529,99.7427,99.9879,96.4286,309.4271,67.3802,400.5816,898.4,1090.9,0.1556,0.3187,0.2904,0.2759,5129.3492,186.7549,100,2.6347,0.0454,0.0148,0.1637,0.14
2/19/2018 2:00,PLMN,N116,100,99.7448,99.8009,99.8358,99.2298,99.9477,89.0511,127.635,70.4862,481.2949,1904.2,2275.7,0.8494,0.9141,0.3373,0.3138,4795.4793,252.6738,100,3.6066,0.0578,0.0165,0.1846,0.39
2/19/2018 2:00,PLMN,N117,100,99.7982,99.9138,99.9294,99.6191,99.989,100,184.1972,71.2998,381.7359,1234,1509.6,0.2305,0.7761,0.2054,0.198,5062.4924,225.444,100,2.8361,0.0282,0.0093,0.0308,0.26
2/19/2018 2:00,PLMN,N118,99.9992,99.8461,99.844,99.791,99.6664,99.9789,98.7179,219.4272,103.5696,660.3309,2671.4,3205.1,0.2881,0.7414,0.4146,0.364,4464.4151,245.0026,100,1.9454,0.0709,0.0209,0.0704,0.26
2/19/2018 2:00,PLMN,N119,99.9988,99.876,99.9161,99.9285,99.4539,99.9767,97.7778,238.3557,107.312,714.3605,3023.4,3576.3,0.3948,0.5793,0.3255,0.3081,5001.3407,325.6551,100,2.3177,0.072,0.0249,0.8342,0.21
2/19/2018 2:00,PLMN,N120,99.9869,99.7652,99.8772,99.9002,99.4198,99.9727,100,195.7957,87.286,569.6182,2384.3,2890,0.5469,0.7532,0.3845,0.3567,5230.0271,289.5847,100,3.7364,0.0571,0.0188,0.4095,0.35
